"";"City";"Município (Código)";"area_lavouras";"despesa_insumos";"despesa_lavouras";"despesa_terras";"pessoal_ocupado";"qtde_maquinas";"qtde_tratores";"receita_lavouras";"uso_adubos";"uso_agrotoxicos";"uso_assistencia_tecnica";"uso_corretivos";"producao";"pib_agro";"CR_anuario";"cluster"
"32";4100202;0,777802506846117;-0,198201532986349;-0,193775083191616;-0,231826778069666;-0,177845786400017;-0,165445532883886;-0,613207634847601;-0,516576175952756;-0,414159241013258;-0,574099569870676;-0,623166955624105;-0,476586224051167;-0,61249705016211;-0,392906556386771;-0,330047713085326;-0,32099878325286;2
"33";2900355;-0,459186343810357;0,332911049703864;-0,164987928069734;-0,100376468394801;-0,131254227605337;2,01408109935344;0,345538666244114;0,48187864218024;0,0192955386368824;3,81468229085839;1,51139871724092;0,083935781489213;-0,63573450683587;-0,266571922765672;0,656371361581834;-0,111882681339455;1
"34";2600104;-0,76873176034968;-0,274862872202977;-0,204615883591729;-0,225585704229224;-0,184092324075998;0,542216670721202;2,63711972862825;-0,662793408733738;-0,388250587713301;-0,164783126901125;-0,294201446364489;-0,529252721216034;-0,616369959607737;-0,45146760177041;-0,400477167358221;-0,317861858627086;5
"35";2400307;-0,974713574193121;-0,329633581453314;-0,201202641485555;-0,235519721170519;-0,180935471702115;-0,194262705092547;-0,379498761773756;0,711648579407499;-0,37415016782083;-0,561696041295841;-0,0666463572525749;1,21250357787924;-0,593132502933976;-0,422063721840134;-0,612951781812881;-0,222377279731388;5
"36";3200102;-0,15016052883751;0,448366469042205;0,0128441323550766;0,0774941360577871;0,0164909412971612;2,17275793366695;-0,0678869310086285;1,14194500730582;0,461016081672264;4,08962717426723;2,3647303014106;0,629410216411059;1,92813154616903;0,460394712047498;0,203562165679097;0,166811289050403;3
"37";2100105;-1,28420847391348;-0,386213798422639;-0,212064908817152;-0,242813283794703;-0,185569999655262;-0,239129947898437;-0,670285049393688;-0,662793408733738;-0,409667481638646;-0,762219753255671;0,00260953943365991;-0,852775489514509;-0,643480325727124;-0,433894802437556;-0,656165234266174;-0,286989519357647;5
"38";2600203;-0,768629695756265;0,267239159804991;-0,182912815860019;-0,225659563091241;-0,181092194869613;2,47333198303323;1,37987397578876;-0,462266918062676;-0,408648732089764;-0,718807403243749;2,84704815333259;-0,600728681654069;-0,63573450683587;-0,444907239543403;-0,513679466333906;-0,0589107212876012;1
"39";2600302;-0,76852763116285;-0,366750556859868;-0,187399404540461;-0,232233001810759;-0,179838409529631;0,367489765810461;-0,545331790522524;-0,382891848838714;-0,334789389795872;0,360299582766884;-0,0988008807140411;-0,548062184489202;-0,620242869053364;-0,344337447318112;-0,295171914987727;-0,322476866257299;5
"40";2200103;-1,1811149869206;-0,450958867294713;-0,212150776543094;-0,245416808680805;-0,185681944774904;-0,489000365150749;-0,681854795585463;-0,683681584845307;-0,41828054600646;-0,731210931818584;-0,526703385239706;-0,811394670313541;-0,639607416281497;-0,49146338276634;-0,691210496883197;-0,340895996814963;5
"41";4200200;0,880895993838997;-0,319173744150872;-0,116429729049826;-0,176284913832836;-0,115537132807708;-0,328134884846706;0,465864026638569;1,07928047897111;-0,286491399819365;0,376837620866664;0,628386034491425;0,753552674013962;0,235670118430146;-0,183131965244231;-0,253958143863646;-0,0709212962485247;3
"42";4200309;0,881008367987302;-0,271067319426564;-0,0666049810722803;-0,0631700666537062;-0,0533852023828957;-0,18186037781287;0,257608595186628;1,74352447931901;0,0389527742505232;0,465729575652981;0,764424402982243;1,0394565157661;1,30459312542313;-0,235760648887551;-0,182613581185857;-0,0373152540701087;3
"43";1500347;-1,90253227610828;-0,36251366073736;-0,0672060551538707;-0,242813283794703;-0,139560555482716;0,868324923310352;-0,326277929291593;0,0181611325034097;-0,420248584907708;-0,702269365143969;-0,212578425269998;-0,322348625211196;-0,569895046260216;0,549946460019739;0,893689474584152;0,0264246725537155;5
"44";3100609;-0,252733383308425;-0,227639134170857;-0,158397580103725;-0,191389051115325;-0,149814728441853;0,468532255706652;-0,38489797666325;-0,462266918062676;-0,309783719050605;-0,0903619554521158;-0,469814612961728;-0,521728935906768;-0,205841558371302;-0,0967482554414414;-0,214269553414386;-0,230263829072549;5
"45";5100201;1,80875696492921;1,47201822597397;0,233073382463495;0,0269562097226129;0,139496238758947;0,187656020255148;0,93019650713512;1,79783373720908;0,0740301734904123;-0,270213119787221;-0,321409120062653;1,48335984901285;0,0149142800294217;3,53121616330126;0,278431590360919;0,781004812551048;3
"46";5000203;1,70566347793633;0,592376802872865;0,434197063549933;-0,0429327384610314;0,11686093556749;-0,543716514914029;1,37370344448648;3,23494025368503;0,0418237957064613;-0,421122717447712;-0,544017359411265;0,351030159968186;0,0342788272575554;2,23354287191613;1,96040083855472;1,55818424305431;3
"47";3100708;-0,25263131871501;0,0962627475279522;-0,103141698460381;-0,130917107838856;-0,0735577129422458;-0,753096981341514;-0,226006795629547;0,314773233287689;0,115011689434045;-0,60304113654529;-0,563804758464475;-0,5029194726336;-0,387868302315759;0,264116524221543;0,254028699563766;-0,121368399423169;5
"48";4200408;0,881110432580717;0,237801558620483;0,200529514331673;-0,0472719466045337;0,0676498609732042;-0,0935849895281118;0,81527036163016;0,786846013409147;0,153423178106636;0,418182716116114;0,217797504137318;0,659505357648126;0,925047999751705;0,800070082431971;1,30745404521144;0,200265605711142;3
"49";3200169;-0,150091454819744;-0,110903819128842;-0,186798330458871;-0,200898379600021;-0,171957473106889;0,169052529335632;-0,50136675499378;-0,646082867844483;-0,229209891093632;-0,0903619554521158;-0,121061704648902;-0,585681111035536;0,0923724689419565;-0,344858912007951;-0,284902365110592;-0,215225199184236;5
"50";2900405;-0,459134796035905;-0,328265417080421;-0,204272412687963;-0,228429270416881;-0,181965366802815;1,60553384778761;-0,51370781759834;-0,637727597399855;-0,320804736897593;1,38565794495323;-0,17547705204523;-0,691014105365271;0,367349039581455;-0,330173793484421;-0,464975363451254;-0,30539492943138;1
"51";5200175;1,91182570899035;0,828936836379558;0,703521185965394;0,863518610358858;0,737014509355986;-0,494836754458832;0,175077739018636;0,465168101290985;0,760551602442195;-0,16891763642607;-0,398085291393842;-0,431443512195565;0,158211929517611;0,955365631354343;0,399971543692298;0,241589628308085;2
"52";5200209;1,91186076147698;-0,47399698996085;-0,18527417832341;-0,245102908517232;-0,1839356009085;-0,698745605909989;-0,590839458876837;-0,516576175952756;-0,417933245023887;-0,700202110381497;-0,657794903967222;-0,495395687324334;-0,620242869053364;-0,312909387247708;-0,536523283552352;-0,26985682621769;2
"53";2600401;-0,768425566569436;0,624506598468551;-0,126368918327552;0,00899004153696273;-0,102753000144679;0,804489415253192;1,17856039205188;-0,512398540730442;0,544669311674719;1,41459951162785;0,564076987568492;1,61878798457965;-0,364630845641999;-0,378384045132115;0,222271048623581;-0,270906137119731;1
"54";4300059;0,9838461780189;0,306827657949675;0,108243175876064;0,0600449799062564;0,0844192398954608;-0,015523282532499;0,80755719750231;1,09599101986037;0,148815651737833;0,769616025736435;1,03897456484553;1,70907340829085;1,10320183425054;0,146876683363012;-0,0827650863408371;0,169142082456042;3
"55";3500303;0,159333339927361;0,377398458990197;0,213517007880322;0,438977871484789;0,361147575648586;-0,568156395141628;0,716541860793684;1,8312548189876;1,24899570433309;-0,148245088801345;-0,190317601335137;0,00869792839654463;0,274399212886413;0,732257244164093;4,03769691766241;0,250248167108619;2
"56";3100807;-0,252529254121596;-0,373458975720505;-0,154855536408639;-0,190687391926162;-0,144821976105854;-0,658255655085162;-0,327820562117163;-0,307694414837066;-0,294247788430166;-0,179253910238432;-0,309041995654397;-0,405110263613132;-0,0702897277743666;-0,362280318366335;-0,476702308195441;-0,248693672012171;5
"57";2600500;-0,768323501976021;-0,235274374058293;-0,128258008298265;-0,229887982941718;-0,182860927759945;1,61684185207202;0,708057380253049;-0,545819622508952;-0,396099589919454;-0,390113896010625;-0,588539007280987;-0,423919726886299;-0,631861597390244;-0,328654256592524;-0,120657352884195;-0,0943870805541336;1
"58";3500402;0,159435404520776;-0,387493694126313;-0,164494188645571;-0,198184066420894;-0,146769821187611;-0,790303963180545;-0,290797374303484;-0,169832452500711;-0,361369491662138;-0,569965060345731;-0,504442561304845;-0,672204642092104;-0,291045566175091;-0,429010977224118;-0,554452629707483;-0,271537656474606;2
"59";4200507;0,881212497174132;-0,278967365321657;0,149245015013122;-0,137878305583964;-0,117887980320174;-0,17274101951899;1,21635489627834;-0,0821021128321213;-0,268941123500001;0,77375053526138;1,08844306247856;1,37802685468311;0,64619851966658;-0,280937433898655;-0,29649373823924;0,0710895399920685;3
"60";3500501;0,159537469114191;-0,468215392127011;-0,209810881011188;-0,239360381995406;-0,184226658219568;-0,842466692621538;-0,63017659592887;-0,58759597473209;-0,362087247026123;-0,700202110381497;-0,655321479085571;-0,758728173148673;-0,562149227368962;-0,469539437204292;-0,602173838377472;-0,313432713949935;5
"61";3500550;0,159587985933154;-0,0515431390791214;-0,0705978303285593;-0,0941723239853676;-0,0491984549083137;-0,688531924620844;-0,185898342164729;0,0265164029480373;-0,198554791031841;-0,520350946046391;-0,563804758464475;-0,423919726886299;-0,325901751185731;0,0615471172343055;-0,0381959177321471;-0,208763798117149;2
"62";3100906;-0,252427189528181;-0,40806029405432;-0,18151746531347;-0,240468264925662;-0,181181750965326;-0,104528219480768;-0,63017659592887;-0,625194691732914;-0,411612367141055;-0,648520741319685;-0,660268328848873;-0,555585969798468;-0,58925959348835;-0,37693179400665;-0,486056749667683;-0,270231916872646;5
"63";4200556;0,881263013993094;-0,387317156787875;-0,157109564214603;-0,209706048895556;-0,158591225821726;-0,356952057055367;0,440410585016665;-0,520753811175069;-0,359123611974832;0,0522786231584852;0,0347640628951261;0,678314820921293;0,712037980242235;-0,273597678210492;-0,468873047398021;-0,123114345847176;2
"64";5200258;1,91191127829594;-0,474305930303116;-0,194247355684295;-0,242462454200122;-0,17296497918366;-0,790303963180545;-0,539161259220244;-0,595951245176717;-0,418905687775092;-0,600973881782818;-0,660268328848873;-0,77753763642184;-0,418851577880773;-0,478499658433998;-0,695887717619318;-0,343107697694108;2
"65";4200606;0,881314561767546;-0,407486547704397;-0,170075590831767;-0,234374908809254;-0,143389078574446;-0,399630653870725;-0,213665733024987;0,506944453514123;-0,401147030866184;0,0171352921964531;0,151015032332735;-0,19444427495366;0,386713586809589;-0,121918739233777;-0,126622503967944;-0,229400934378403;2
"66";3101003;-0,252327186845744;0,071459251477437;-0,194912830560341;-0,202227839116328;-0,173009757231516;-0,338713340467607;-0,555358903888728;-0,470622188507304;-0,224509751129475;-0,648520741319685;-0,625640380505756;-0,675966534746738;-0,500182676238935;0,536870592743347;-0,463280718257007;-0,304683156668437;5
"67";4300109;0,983897725793352;0,390418087699987;0,113008834665816;0,268382364940882;0,175363455091998;1,49938451724685;6,960348222288;3,48142073180154;0,795629001682084;4,05861835283015;4,77631956102056;6,6559622491338;2,3580244946336;0,339117725203116;0,971372010288424;0,742729031801622;4
"68";3500709;0,159751907855911;-0,121451925100502;-0,13894854017798;-0,196928465766604;-0,12648536550862;-0,398901105207215;-0,230634694106257;0,427569384290161;0,403526192356988;-0,510014672234029;-0,563804758464475;-0,408872156267765;-0,27942683783821;1,07268957942091;1,71698200285312;-0,169462907334164;2
"69";4100301;0,777904571439532;-0,244321912653232;-0,132894865499105;-0,173349024067657;-0,126418198436835;0,110323861923045;0,630925738974552;-0,0904573832767488;-0,215202084796515;0,885382292434894;0,672907682361147;0,37736340855062;1,3007202159775;-0,271601533806377;-0,0198259638265121;-0,2130478311688;3
"70";3200136;-0,150125476350882;-0,17450139530107;-0,155435143558744;-0,105989741908097;-0,145359312680132;0,429866176540601;-0,278456311698925;-0,416312930617225;-0,0921880767691017;0,56495780425166;0,0471311873033823;0,283316092184784;0,770131621926636;-0,182705822056836;-0,155872080020643;-0,0357038822639532;2
"71";1700301;-1,69638860225306;-0,432687252766397;-0,205281358467775;-0,231734454492144;-0,182592259472806;-0,584206465738856;-0,63480449440558;-0,612661786065973;-0,133910501475557;-0,507947417471556;-0,492075436896589;-0,254634557427795;-0,639607416281497;-0,442137308825334;-0,624746512364839;-0,31399488534773;5
"72";3101102;-0,252225122252329;-0,0676963055461828;-0,129524557255902;-0,202504809848892;-0,164345204971285;0,205529962511152;-0,166615431845104;-0,215786439946163;-0,325041808884986;-0,179253910238432;-0,365930767932375;-0,292253483974129;-0,155493735578155;-0,178741568984619;-0,107981406831229;-0,133933999868539;5
"73";2900603;-0,458930666849076;-0,343315225182246;-0,204401214276875;-0,21526392826234;-0,181920588754958;-0,693638765265417;-0,655630037550774;-0,658615773511424;-0,369125880272939;-0,64438623179474;-0,645427779558966;-0,585681111035536;-0,58925959348835;-0,478107158129819;-0,492665865925246;-0,328409986029147;5
"74";2300408;-1,07770499659259;-0,167837110775042;-0,201374376937438;-0,229998771234743;-0,184360992363137;1,11928966355793;-0,39415377361667;-0,637727597399855;-0,385356412858524;-0,66919328894441;0,682801381887752;0,407458549787687;-0,63573450683587;-0,447194955602052;-0,308898541061126;-0,283607069123646;1
"75";3101201;-0,252123057658914;-0,412164787173;-0,139742816642938;-0,219935501284919;-0,161994357458819;-0,686708052962068;-0,379498761773756;-0,453911647618049;-0,39978098033473;-0,313625469799143;-0,638007504914012;-0,630823822891137;-0,27942683783821;-0,251606446882013;-0,516255327029161;-0,263255025038542;5
"76";4300208;0,983999790386767;0,530279794077358;0,0720069955287583;0,053619258910772;0,0476788516292084;0,20042312186658;2,07328743088244;2,16128800155038;0,0317983740095161;1,26575716872983;1,68206503407485;1,85954911447619;1,21164329872808;0,384743081990427;-0,0607008059117442;0,139644526789718;3
"77";3101300;-0,2520209930655;-0,471834407564986;-0,168594372559277;-0,245823032421899;-0,183263930190653;-0,729386649777426;-0,499824122168211;-0,679503949622993;-0,420179124711193;-0,398382915060515;-0,650374629322268;-0,499157579978967;-0,507928495130188;-0,441369129658581;-0,609291348193308;-0,297964496036141;5
"78";2500304;-0,87162111815573;-0,222828491698426;-0,199549687761181;-0,228189229115325;-0,182256424113882;0,52944956910977;-0,544560474109739;-0,520753811175069;-0,294016254441784;-0,497611143659194;0,549236438278585;-0,122968314515625;-0,62411577849899;-0,396584844951657;-0,331911822798997;-0,316141418941711;5
"79";2500403;-0,871519053562316;-0,216914490860759;-0,205002288358465;-0,201507715211662;-0,180733970486761;0,476192516673511;-0,63943239288229;-0,633549962177542;0,451152733767187;0,0274715660088155;-0,556384483819521;-0,694775998019905;-0,616369959607737;-0,291854549502059;1,0434283239478;-0,298542313889559;5
"80";2500502;-0,871416988968901;-0,368251124236589;-0,207728588657107;-0,236202915644177;-0,184428159434922;0,0526895175057235;-0,621692115388236;-0,608484150843659;-0,38359675454682;-0,357037819811065;0,61849233496482;-0,566871647762369;-0,62411577849899;-0,47865665855567;-0,57702530369485;-0,310381834803084;5
"81";2600609;-0,768211127827716;-0,268639931023043;-0,16852997176482;-0,232676154982862;-0,185592388679191;0,412357008616351;0,980332073966143;-0,67532631440068;-0,195961610361962;0,471931339940398;-0,492075436896589;-0,75496628049404;-0,60087832182523;-0,41273903604226;-0,297781668586867;-0,280859985076099;5
"82";2200251;-1,18096240550822;0,0423747249698045;-0,202726793621016;-0,22756142878818;-0,185390887463836;1,29584044012745;1,50328460183435;-0,549997257731266;-0,369588948249703;-0,747748969918364;-0,304095145891094;-0,751204387839406;-0,62411577849899;-0,487740237023833;-0,618272967722816;-0,321971663985455;1
