"";"City";"area_estabelecimentos";"area_lavouras";"area_producao";"despesas_terra";"qtde_estabelecimentos";"pessoal_ocupado";"salarios";"pessoal_homens";"pessoal_mulheres";"qtde_tratores";"qtde_maquinas";"uso_adubos";"uso_corretivos";"uso_assistencia_tecnica";"uso_agrotoxicos";"uso_conservacao";"uso_irrigacao";"uso_energia";"despesa_insumos";"intensidade_agrotoxico";"despesas_estabelecimentos";"despesas_outras";"despesas_lavouras";"receitas_lavouras";"receitas_estabelecimentos";"CR_sicor";"producao";"pib_agro_municipios";"cluster"
"2584";3529708;0,0250928587979148;1,27590940298138;0,643735292331;1,79951473925589;-0,799561597501177;-0,76513527378097;-0,108464350692804;-0,739160726189516;-0,770546320897822;0,314646837330636;0,378788418012707;-0,583116798820567;-0,233163505892351;-0,488348940045732;-0,488348940045732;-0,606692401993758;-0,193271291486056;-0,78544685661255;0,629542228345289;0,181530114859803;0,822313997365433;-0,198750798617459;1,2299686737173;1,48436473343991;-0,788782817065765;-0,0125385541717823;1,16955044181469;3,8978346102369;6
"2585";3529807;-0,341059986285933;0,0208279505421532;-0,199475332912953;-0,275505664820086;-0,899781124143809;-0,863519433576686;-0,184468579882849;-0,87631103546783;-0,784706941561908;-0,199644568047077;-0,243758393694913;-0,74035307948929;-0,466025628260194;-0,67058102035482;-0,67058102035482;-0,706112121249482;-0,386644792916821;-0,887709184937329;-0,352866179066152;-0,138753355441409;-0,360977438700304;-0,315531836904964;-0,203322582693607;0,031534282563036;-0,891544804077306;-0,292889296078055;-0,208316043328079;-0,359169154280061;5
"2586";3529906;-0,376338200269121;-0,146515587574199;-0,107626222632033;-0,226937678857821;-0,327940295653496;-0,288227642043941;0,0700349997396372;-0,107707595757961;-0,634604362522598;-0,484146196553896;-0,535027081948864;0,0776499520848996;-0,0132381681004997;-0,29027059188368;-0,29027059188368;-0,680176542313206;-0,386644792916821;-0,287923394088625;-0,295973218694994;-0,139357005221206;-0,308325910058127;-0,307390851062806;-0,152661660763578;-0,0799104661664241;-0,331391227818317;-0,310254613944929;-0,255044022725035;0,173679024268397;5
"2587";3530003;-0,371811391229612;-0,25910168473919;-0,377515971571885;-0,262016939092408;-0,774015443651094;-0,81336906640809;-0,399059885711091;-0,824821158264367;-0,740336996814439;-0,336424197136894;-0,28536820630262;-0,691684706901352;-0,461713366734864;-0,282347457957198;-0,282347457957198;-0,56454708622231;-0,394702022143103;-0,763615573037597;-0,331768309730967;-0,138161229797387;-0,387399852254992;-0,355488169716474;-0,319215045692835;-0,375532020994633;-0,763596055543328;-0,279474147086869;-0,3667953836839;-0,42116099881331;5
"2588";3530102;0,0295868987957733;0,306546023553659;0,00896999760515552;-0,215763755638494;0,00415970439757943;-0,00265803536416631;-0,00496388250344971;0,0664218071482945;-0,141814763412408;1,03684327892487;0,753276731482072;0,0514439053067792;0,331742753925934;0,042501033028567;0,042501033028567;-0,0674484899436902;0,302248305930279;0,0820594117605754;-0,161074261206035;-0,138791693190166;-0,0661229306589678;-0,187615427178186;-0,230810616108076;0,315922276250061;6,65538169477119e-05;0,0033214983355476;0,30314897922907;0,289389248745471;6
"2589";3530201;0,384479364909987;0,566265292445316;0,210814815903203;0,26974463713169;1,06727272231256;1,44052259436651;3,62338351641629;1,49784039340455;1,23648564789195;1,38426353681301;1,53906203880454;0,678517167497519;1,92296725677286;4,17441537568897;4,17441537568897;1,13315268498141;0,471450119682198;1,32299553075789;0,270984621527323;-0,123159773260473;1,18503113650615;0,934530575340851;1,28302067160863;0,283423895308416;1,06194041960287;-0,0454082371058747;0,376849286501876;0,179018267607271;9
"2590";3530300;-0,347934931224323;-0,155162189347795;-0,324634899907948;-0,285893698298923;-0,638424319369886;-0,660681961270582;-0,163104957259986;-0,659117371627769;-0,623275865991329;-0,0601293463754632;-0,0789195206720728;-0,545679589137538;-0,168479583012395;-0,246693355288029;-0,246693355288029;-0,638031226541758;-0,245643281456888;-0,59585939398796;-0,294865997658712;-0,139132460098697;-0,301984233422745;-0,269025285599764;-0,309865565078536;-0,142647478806613;-0,630609954704863;-0,220839927127994;-0,227699584974645;-0,202634851114346;5
"2591";3530409;-0,391966224361674;-0,201069810439904;-0,333275220569195;-0,317157821066042;-0,801526686258876;-0,785578735556703;-0,293749793017213;-0,795331501320566;-0,717680003751902;-0,344630974882283;-0,376589718557978;-0,710403311742866;-0,440152059108212;-0,563618712347312;-0,563618712347312;-0,644515121275827;-0,386644792916821;-0,79463897601253;-0,238943751620732;-0,139220921569929;-0,349825604054263;-0,343697776427832;-0,330787479739905;-0,218153523227528;-0,811954637666406;-0,248719429701745;-0,221492115703886;-0,146019569747147;5
"2592";3530508;-0,0408056839623486;0,613130005166648;0,178081663464936;1,0393593155411;-0,545082603379199;0,271412124066758;2,60225262239078;0,54387339576222;-0,294749466584536;1,17635850059648;0,986931833048428;-0,330415633460119;0,133378723760735;-0,0327687392730127;-0,0327687392730127;-0,311675191593621;-0,08047008231811;-0,495895095513176;0,817087270997749;-0,138885436855718;1,65577238058485;3,32713824198605;1,68029420652232;0,019033233865626;-0,558072081520246;0,202325434350084;0,708585239655531;0,918992289551886;6
"2593";3530607;-0,387633220797072;-0,305517351045441;-0,13158435007803;0,0596262983334808;0,363770947056436;0,940296639041533;1,54382335663311;0,853280748775755;1,05806182752447;2,91619538261896;1,59667562549214;1,24381903371126;2,97515906895348;0,700121148926579;0,700121148926579;0,433972702824309;3,36802402653053;0,518685083259632;0,264250290840894;-0,136841564514068;0,387793912217073;0,23496724021474;-0,28716902372714;-0,298729517873349;0,367793272044521;0,129176111543995;0,842313635325946;2,79448214623231;9
