"";"salarios";"pessoal_mulheres";"uso_adubos";"uso_conservacao";"intensidade_agrotoxico";"despesas_lavouras";"receitas_lavouras";"receitas_estabelecimentos";"producao";"pib_agro/pib"
"35";-0,249112388572265;0,863589303737692;-0,47267703025563;-0,185239244279276;-0,136388101276796;-0,124080830913671;-0,163499459803046;0,819140038526584;0,079037350243911;0,468908486863256
"36";-0,320693091195694;0,801282572815714;-0,755327963362502;-0,587240717791551;-0,138959414221826;-0,362917562969865;-0,369078698636932;0,688168878609914;0,0235929789372429;2,33520696419555
"37";-0,149683575518093;0,118740656806773;-0,672966102059837;-0,760144577366723;-0,135722337327222;-0,354885042162375;-0,296064172612256;-0,228629240806776;-0,229250042785234;0,444092085261022
"38";-0,369653487512562;0,155558270533396;-0,0814581890679747;-0,604531103749068;-0,139098811539934;-0,336204761214724;-0,30687040937734;0,210627880144517;-0,229402269552092;1,37734623365774
"39";-0,316721970755209;0,429330270039057;-0,57375749639981;0,36697245723893;-0,139047753956849;-0,354249912610155;-0,353651564381147;0,225739937057979;-0,270791036052219;0,807365589200077
"40";-0,266504890754644;0,416113690752577;-0,693556567385503;-0,0674484899436902;-0,137935090028452;-0,362450555946174;-0,37668362397429;0,47156272951696;-0,13886680947049;0,94623145547447
"41";-0,370206428333389;0,391568614934828;-0,717890753679472;0,617683053622929;-0,138941812892121;-0,359555112399288;-0,370223058830553;0,379882917575291;-0,208637410947002;1,8294513219111
"42";-0,235188333356893;-0,00681684641478875;-0,732865637552684;-0,502950086248655;-0,12130246255142;-0,369222157789697;-0,390423189083784;-0,3777348690196;-0,0966774429372583;1,90586735700098
"43";0,18102530268383;-0,594954624663157;-0,680453543996443;-0,638031226541758;-0,0165984554094849;0,244779996678648;0,404552248967446;-0,673931184523454;0,217061923556758;2,93285153352034
"44";-0,340297356661381;-0,611003328082454;-0,701044009322109;-0,682337840557896;-0,136118087008621;-0,35946171099455;-0,381550776190199;-0,590311136268965;-0,34929494352365;1,4231115458976
"45";-0,339844950535249;-0,159751549586917;-0,504498658486205;-0,790402752792378;-0,138483450173503;-0,336625067536046;-0,317365206342895;-0,19538271559716;-0,346363168754536;1,21977151785034
"46";-0,129677171273623;0,974042144917562;-0,468933309287328;0,115181211732585;-0,137512599229742;-0,298928260583686;-0,311882417313961;0,871528502493252;0,157569447857352;1,39432169706244
"47";-0,253887786570317;0,697438021279084;-0,210616562474426;-0,393804524891827;-0,138784383346543;-0,343499410924782;-0,328606010270114;0,607571241738117;0,0918131226031656;1,30017989859405
"48";-0,455861988214234;-0,00964897054760594;-0,70291586980626;-0,745015489653896;-0,137456268529846;-0,367746415594833;-0,385454637863377;-0,237696474954853;-0,303536705011862;1,54486268321689
"49";0,0346467872067061;0,737087759138525;-0,687940985933049;0,0438583696578268;-0,138393428885918;-0,353923007693571;-0,357548183268289;1,12641852910031;0,00791362195088493;1,9977341853351
"50";-0,412179663368897;0,71159864194317;-0,699172148837958;-0,653160314254586;-0,138797296082704;-0,363431270695925;-0,373033259812358;0,60656377127722;-0,22718652439005;1,17408394396081
