"";"City";"area_estabelecimentos";"area_lavouras";"area_producao";"despesas_terra";"qtde_estabelecimentos";"pessoal_ocupado";"salarios";"pessoal_homens";"pessoal_mulheres";"qtde_tratores";"qtde_maquinas";"uso_adubos";"uso_corretivos";"uso_assistencia_tecnica";"uso_agrotoxicos";"uso_conservacao";"uso_irrigacao";"uso_energia";"despesa_insumos";"intensidade_agrotoxico";"despesas_estabelecimentos";"despesas_outras";"despesas_lavouras";"receitas_lavouras";"receitas_estabelecimentos";"CR_sicor";"producao";"pib_agro_municipios";"pib_agro/pib";"cluster"
"12";1100122;1,20775565973433;-0,348612696048943;-0,373571059020536;-0,207390457676185;1,50843514841591;1,51814386329625;0,16272798824919;1,47584017314489;1,51025764739762;0,134097726932077;0,00590048195133039;-0,218104004411032;0,771593429509637;2,07874645213446;2,07874645213446;0,267552737983205;0,193475711375473;1,85154239625675;-0,0137380263232209;-0,136936989483394;0,165240465464239;-0,0820633348798642;-0,347058004445309;-0,360170071813169;1,45485389935288;0,418857146598279;0,219818919445406;0,80417142063369;-0,970766850684622;4
"13";1100130;1,63481210937249;-0,0765266233317453;0,0170522574664559;-0,0642299247677011;3,1630398823982;2,80129051881376;0,0350991933328373;2,40499841177101;3,42854972669246;-0,0163598650667218;-0,138133484767656;0,0720343706324453;1,23731767424532;0,763506220338436;0,763506220338436;1,16989475514113;0,104846189886373;3,57046872405304;0,102186499434381;-0,138783046952991;0,276349911320966;0,538242356472596;-0,240188117143797;-0,19136245768192;2,84314819446958;0,269161039638722;0,0910745408824849;1,21114222985289;0,828160012024784;5
"14";1100148;0,631279870234042;-0,157112427427889;-0,0818207215034522;-0,185128344663767;1,96335319582316;1,53347645962805;-0,176325269612487;1,69958709408358;1,10431985502715;-0,0929564573570194;-0,232555751838992;1,94951043623636;2,18170294829269;0,410926760609984;0,410926760609984;0,398311281786929;4,02871682308564;2,31574442595575;-0,14049208386035;-0,139173782086221;-0,121019695343215;-0,121832518591555;-0,221610577741358;-0,0860161347944175;1,77623697637917;-0,0535601512396494;0,0191727646699632;0,533957914230552;0,987600942536742;4
"15";1100155;0,744151429813588;-0,366400833966041;-0,430435530187542;-0,199531560271288;1,12327775190697;0,95435151901235;-0,0482440685700032;0,982005441784411;0,83998826929755;-0,218793716119651;-0,307773490014462;-0,438983541540904;0,0859438469821;1,51620394335423;1,51620394335423;1,71562256192527;-0,148956530741506;1,39193642625775;-0,0521267447181562;-0,138469539357989;0,137502135421319;0,186402048811523;-0,356416825200082;-0,355795429047679;1,15160529062275;0,178289855079881;0,230486069182259;0,733106644568131;-0,0794873738349467;4
"16";1100189;1,08175401329437;-0,410722042905602;-0,420448166216078;-0,240326382254891;0,184947870105857;-0,0486558243595663;-0,194672851394475;-0,120346020162447;0,0989157878770528;0,188809578568004;-0,0821202754880502;-0,695428427869655;-0,302159690297638;-0,258578056177752;-0,258578056177752;-0,71475731422824;-0,358444490624834;0,363568068384967;-0,121199136488419;-0,129288377968895;-0,144371637092025;-0,250871822917251;-0,361712684848741;-0,381891187133871;-0,145009192552287;0,331170463352069;0,00860709944434844;0,446333568399526;-0,595511924512291;1
"17";1100205;3,55576703625708;0,0497766946150869;2,92795512041723;0,0258473283967949;4,04045201271065;4,45114176993349;0,889694365594715;4,26331488902325;4,5566791729313;1,3924703145584;1,1613729705192;0,734672982022064;2,09545771778608;4,02387583108581;4,02387583108581;1,3957504217112;1,4463748560623;3,77844042547759;0,552567615206491;-0,138311021120645;0,932903024272011;0,713975361203313;-0,232099555493464;-0,0891015616455744;3,83953648029717;1,05173137957484;1,5032822570227;5,28991462587519;-1,05139279510298;5
"18";1100254;0,483879103337617;-0,364925863989499;-0,403648611790089;-0,220964916830099;1,07709816610106;1,14057867862567;-0,228854647591056;0,878089507791968;1,59994157827016;-0,199644568047077;-0,31097424483044;-0,261156795546515;-0,254724813519003;1,53601177817044;1,53601177817044;-0,167948858321759;0,217647399054319;1,31380341135791;-0,112220028906514;-0,137765359480178;0,101147154475224;0,352684024001344;-0,34080945046832;-0,339462946537447;1,08511224020351;0,133782320206876;0,173491240065002;0,407293818867143;0,420080996234348;4
"19";1100262;0,266768286007746;-0,197834709624688;-0,325423882418218;-0,165309634299053;-0,507745916982925;-0,436123310827762;-0,243834317100735;-0,413838320222184;-0,454292459399904;-0,273505567755578;-0,29817122556653;-0,695428427869655;-0,345282305550942;-0,571541846273794;-0,571541846273794;-0,797967296648791;-0,398730636756243;-0,468318737313236;-0,120789616379109;-0,135463777458124;-0,0265562213348127;0,333407666719913;-0,212457240077009;-0,206579551142672;-0,50870602893627;-0,102395551648204;0,048467960247495;-0,0275943278431194;2,5727546432489;2
"20";1100288;0,457283749133625;-0,271556986763323;-0,305237476240827;-0,0777329393997519;1,01126769271815;0,825302166553033;-0,107810875177281;0,973579825514754;0,475588297541738;0,13956891209567;-0,00050102768062456;0,0720343706324453;0,590478445445759;0,925930465831319;0,925930465831319;-0,179835998667552;0,862225737156867;1,20924305318314;0,101640472621968;-0,138204946301418;0,107302967199838;-0,0278836704820554;-0,251583088521864;-0,243271505198917;0,968245666739407;0,102792218835524;0,0949873325935718;0,429233864361186;-0,73890496905393;4
"21";1100296;0,148906469513911;-0,177811172765364;-0,214100374566735;-0,234024975426601;0,0139851481860728;0,052283768158117;-0,280227876580624;0,00978294222448568;0,13478936022607;-0,090220864775223;-0,197347448863239;-0,35662168023824;-0,349594567076273;0,220771546374414;0,220771546374414;-0,415417507338723;0,282105232864574;0,0866554714605655;-0,208078069307933;-0,138320928311729;9,46067380531777;-0,286617300982818;-0,305372957510626;-0,258510327017776;0,0171935516522045;-0,101482104290345;-0,0798197380148526;-0,060436076723147;1,2221370220559;2
