"";"City";"area_lavouras";"despesa_insumos";"despesa_lavouras";"CR_sicor";"pessoal_ocupado";"qtde_maquinas";"qtde_tratores";"receita_lavouras";"uso_adubos";"uso_agrotoxicos";"uso_assistencia_tecnica";"uso_corretivos";"producao";"pib_agro";"cluster"
"1491";3133501;-0,318991398285669;-0,119906069165428;-0,327835687785586;-0,211429627233892;-0,209818928289381;0,0679306118617362;0,07382465545591;-0,350632926654566;0,350564520391719;-0,297734017340896;-0,0629601577113256;0,414024120073531;-0,0757939097250242;0,0216920789113584;3
"1492";3133600;-0,427278617831895;-0,334431636436964;-0,357799341103645;-0,282180129355777;-0,658234000165473;-0,434122719370498;-0,361929833017983;-0,403507213741102;-0,513468634602571;-0,419553285600045;-0,706531841665124;0,0390696903436107;-0,34385603476551;-0,599538612650153;2
"1493";3133709;-0,409149330657795;-0,363042282064836;-0,370844936806102;-0,314468732417043;-0,741086851194234;-0,490427765863832;-0,506306320162947;-0,411313951192647;-0,57857907601762;-0,677894147597894;-0,630369512203136;-0,25211832423388;-0,463186656242631;-0,432836507477366;2
"1494";3133758;-0,365658854868558;-0,36815963331535;-0,353370931688116;-0,298808700120041;-0,892538299311325;-0,468531358894202;-0,461680860499958;-0,356118947807162;-0,731676600425977;-0,646389164427425;-0,672258793407229;-0,487462062043085;-0,435391970769284;-0,448435408466722;2
"1495";3133808;-0,369676198323758;-0,0605447946594695;-0,361326732153244;-0,114322505737838;-0,488370807375324;-0,279283841513827;-0,228053454029016;-0,398021192588505;-0,191435910847062;-0,537171889436464;-0,314295844935886;-0,204251801289635;-0,131227842289825;-0,401906285121723;2
"1496";3134004;-0,342706022661514;-0,394010010692945;-0,366426112692338;-0,265695304555357;-0,0248105906875239;-0,545168783287908;-0,553556806864936;-0,390092712642589;-0,223111260724653;-0,728302120670645;-0,047727691818928;-0,507406446603188;-0,480457587564098;-0,575684384771258;2
"1497";3134103;-0,386623511998284;-0,357459717064275;-0,3108026065488;-0,277906014571263;-0,2995019426646;-0,504504027487166;-0,45643080642196;-0,338603246429524;-0,101689086193887;-0,301934681763626;-0,615137046310738;0,023114182695529;-0,44005512222608;-0,431686906133805;2
"1498";3134301;-0,362061692744132;-0,23856658967734;-0,339501000033851;-0,302403139878637;-0,722972070144935;-0,160417632250121;-0,283179021848002;-0,374783593975427;-0,395565943391538;-0,451058268770514;-0,459004270913663;-0,100541001577104;-0,382462323246095;-0,534774433510734;2
"1499";3134400;1,25332714146837;0,40913500738768;1,27109808497156;0,388400874754493;-0,405814919970322;0,272818419934704;0,35732757566784;1,86049990954824;-0,580338817677486;-0,621185177891049;-0,192436117796705;-0,132452016873268;1,56936592423261;0,599039712289343;3
"1500";3134608;-0,377707469125776;-0,335455106687067;-0,353859782078142;-0,31386995255147;-0,415911683178128;-0,441942864716794;-0,340929616705988;-0,38916442612301;0,248499504119481;-0,722001124036551;0,584419642715572;-0,335884739386309;-0,438777073308291;-0,539224183538829;3
"1501";3134806;-0,246303444170253;-0,164085868294864;-0,187391846321668;-0,0637373662663686;-0,073215661360241;0,588752291925082;0,727456388166749;-0,226919725655861;0,443830828364626;0,460485910961735;0,771017349897443;0,960500257020329;-0,155660453132594;-0,362403604471421;3
"1502";3134905;-0,220870517279131;-0,272945885805791;-0,206782911792696;-0,185437308543898;-0,296829270050769;-0,0259111322938215;0,202450980366878;-0,198218932607881;0,109479912990053;-0,0120888365953068;-0,424731222655768;0,661334488618797;-0,239821701462101;-0,341968449553979;3
"1503";3135050;0,595705781615826;1,8706660316594;3,29163177056988;0,0147410370827032;3,09360442240575;0,662261658180269;0,871832875311713;1,42200627154133;1,89561769775422;3,68029519098371;4,94852112088748;2,49222899123617;1,78611611231702;0,836006244409106;5
"1504";3135076;-0,405077329468511;-0,376021745691139;-0,376222291096387;-0,290799248081534;-0,55221798648351;-0,527964463526056;-0,571931996137931;-0,406870350148103;-0,539864759500564;-0,717800459613822;-0,474236736806061;-0,567239600283494;-0,438523766315576;-0,497779073032165;2
"1505";3135100;-0,214127119336475;-0,109593831039393;-0,109166198615755;-0,135460652540721;0,786197065798308;0,216513373441369;0,102699952884903;-0,101783659254196;0,801058385317459;1,12419088975296;0,413054401426099;-0,264084954969942;0,0168070670435734;-0,235025793533555;3
"1506";3135209;0,249698412103267;-0,106135742164046;-0,290577619824198;-0,054594414027556;2,26626376661317;0,266562303657667;0,283826818575858;-0,301662008293802;-0,217832035745055;-0,53087089280237;-0,139122487173314;-0,331895862474289;-0,260575603933397;-0,379330493219719;3
"1507";3135407;-0,42519137561155;-0,398615626818407;-0,378791151969464;-0,333251623419789;-0,743165596560547;-0,592089655365687;-0,624432536917918;-0,404625722908136;-0,485312768044713;-0,747205110572927;-0,641793861622434;-0,272062708793982;-0,503111292480755;-0,523645103262292;2
"1508";3135456;-0,422352589547544;-0,415859549820138;-0,381350427540776;-0,324199396414989;-0,334246686644403;-0,653086789066799;-0,684808158814903;-0,40793559697385;-0,351572401894884;-0,549773882704652;0,108405083578147;-0,6270727539638;-0,471989074239472;-0,450090437987194;2
"1509";3135506;-0,307766066148097;1,22073140859415;-0,298274617141665;-0,20571255448892;0,14653742022142;-0,543604754218648;-0,53518161759194;-0,234536240459952;0,850331151793712;-0,511967902900089;-0,466620503859862;0,741112026859206;0,50252322557429;-0,227374998385027;4
"1510";3135605;-0,344837674290804;-0,359940857064524;-0,316822176057355;-0,288346558829709;-0,649622055076462;-0,463839271686424;-0,480056049772954;-0,232725320856182;-0,663046675691196;-0,684195144231988;-0,0172627600341329;-0,61909500013976;-0,310252559391043;-0,501099042429518;2
"1511";3135704;-0,371879588229033;-0,312954268309808;-0,359419257101966;-0,253803358380477;-0,583993094225723;-0,25113131826716;-0,298929184081998;-0,386242606258104;-0,360371110194214;-0,505666906265995;-0,318103961408985;-0,0686299862809408;-0,318082048256774;-0,345942502474393;2
"1512";3135803;-0,348308440405159;-0,339362902187459;-0,342721661426963;-0,228339640350172;0,493687896395692;-0,423174515885683;-0,359304805978983;-0,303853373192481;0,331207362133191;-0,677894147597894;-0,344760776720681;-0,323918108650248;-0,253431195343417;-0,494944711098902;2
"1513";3135902;-0,334879718362312;-0,0941797487878459;-0,290922690687746;-0,279512560901264;-0,565284385928906;-0,438814806578276;-0,424930481953967;-0,258679298874915;-0,335734726956088;-0,226322722154499;-0,0286871094534311;0,194635889912407;-0,296303403860405;-0,452914889564047;2
"1514";3136009;-0,393322500531997;-0,346403136938166;-0,330538742883376;-0,183976233109057;-0,161116893992905;-0,488863736794573;-0,53518161759194;-0,369297572822831;-0,703520733868118;-0,722001124036551;-0,714148074611323;-0,523361954251269;-0,369324901487566;-0,5025657751782;2
"1515";3136108;-0,4280916516264;-0,394041024942948;-0,380794480038394;-0,326427453597127;-0,660609709155545;-0,665599021620873;-0,695308266970901;-0,412280282241717;-0,425481551609263;-0,776609761532032;-0,809350986438808;-0,595161738667637;-0,509916039421413;-0,618645779808654;2
"1516";3136306;2,00309802487874;0,911379771938098;0,512555644479567;0,83488195744914;2,1139214276248;2,55786489012254;2,80647780305424;2,34538504681642;1,6105395488559;-0,232623718788593;0,272154091921421;2,00159713105766;2,76222309478947;3,05713514373349;5
"1517";3136405;-0,408428531789557;-0,401887630193735;-0,372474438106188;-0,314928965550136;-0,7630621593524;-0,491991794933092;-0,532556590552941;-0,412782470030998;-0,666566159010928;-0,755606439418386;-0,584672114525943;-0,575217354107535;-0,517118017782464;-0,609102106585813;2
"1518";3136504;-0,42972113532379;-0,392924511942836;-0,376960359332308;-0,258734571422959;-0,476195298801205;-0,588961597227168;-0,629682590995917;-0,413680320926985;-0,779189625242363;-0,770308764897938;-0,622753279256937;-0,678928153820066;-0,470774352069862;-0,553693303897444;2
"1519";3136553;-0,425420254873028;-0,380100119566548;-0,380056411802473;-0,322418550336914;-0,778504267787868;-0,637446498374206;-0,671683023619907;-0,411093292921599;-0,57857907601762;-0,658991157695613;-0,626561395730037;-0,52735083116329;-0,497935770061422;-0,598626859860432;2
"1520";3136579;-0,347519319369317;-0,423070362945862;-0,381244989221359;-0,333360049913173;-0,53143053282038;-0,634318440235688;-0,653307834346911;-0,406687736406546;-0,392046460071806;-0,438456275502327;-0,245749748420097;-0,559261846459453;-0,548228722069533;-0,611113908937046;2
"1521";3136900;-0,220525490332724;-0,180833563296545;-0,0690612960300986;-0,217007949763489;0,00696451705468925;0,573112001232489;0,254951521146865;-0,120303736210395;0,640921894269637;0,834345044584639;0,675814438069958;1,86597531604897;-0,213564128876365;-0,353246435148571;3
"1522";3137007;-0,223425766347574;-0,384318057566972;-0,342089031510459;-0,288540670996529;0,76481568488766;-0,579577422811612;-0,603432320605923;-0,270244835840167;1,59118239059737;-0,694696805288811;-0,54278283332185;-0,184307416729533;-0,359405629931937;-0,48367663586072;4
"1523";3137502;0,0782371002806802;1,40920500586307;-0,0392318369367521;0,357488328274893;0,196724272636691;0,487090402423227;0,273326710419861;-0,0240054231628767;0,649720602568968;0,536097870570861;0,302619023706217;1,06421105673286;1,15948642513446;0,316634196029683;3
"1524";3137536;-0,21758763712569;0,347308100006473;-0,143376140615804;-0,077553955499933;-0,36780357612917;-0,0900363241334527;-0,125677399508041;-0,23778524327848;-0,282942477160103;-0,612783849045591;0,553954710930777;0,162724874616244;0,11874010370287;-0,037849342399985;3
"1525";3137700;-0,02192319742888;-0,0949085836629191;0,0043333595861463;0,62498271188802;1,32667086103969;-0,252695347336419;-0,0416765342600616;0,116006054269755;2,10326721361843;1,48124736568494;2,67888370292024;3,17831582010369;-0,067239041743791;-0,17375997020687;5
"1526";3137809;-0,261802327891544;-0,279288299931428;-0,219502607235135;-0,280693721858285;-0,00491402789567079;-0,373125585669385;-0,262178805536007;-0,00123957671548615;1,09669498417498;0,897355010925578;1,63926790576411;1,96170836193746;-0,249205574146765;-0,400280986670481;4
"1527";3138104;-0,292752269816804;-0,282839431556785;-0,201137169052985;-0,165069069358147;-0,295047488308215;-0,132265109003454;-0,0784269128060526;-0,281544061098982;-0,356851626874482;-0,364944648104565;-0,188628001323606;-0,355829123946411;0,730844937644081;-0,23074451956443;2
"1528";3138203;-0,0523504747719582;0,336267027005365;0,0593529917184757;-0,110575671992364;-0,197643419715262;0,864021408114718;0,711706225932753;0,0243720005378282;0,208025445942559;-0,0792994673589749;0,165526830674638;0,796956303627491;0,396704229367663;0,0830669161585538;3
"1529";3138302;-0,416552037517843;-0,307092575059219;-0,367787225542998;-0,314983449117525;-0,788897994619433;-0,440378835647535;-0,459055833460959;-0,417241288887339;-0,516988117922304;-0,728302120670645;-0,721764307557522;-0,419651154538738;-0,435553166128284;-0,580758487253183;2
"1530";3138351;-0,425714040193731;-0,417503305070303;-0,376586532563465;-0,335957942806308;-0,766625722837508;-0,635882469304947;-0,663807942502909;-0,410476971543846;-0,439559484888192;-0,774509429320667;-0,569439648633546;-0,471506554395004;-0,537106242298509;-0,583523476691576;2
"1531";3138401;-0,314369403647162;-0,223447142800823;-0,358633262357219;-0,22226838372059;0,0963505678061485;-0,0790881206486376;-0,172927886210029;-0,387429595578222;0,368161936990381;-0,709399130768364;1,49075136331323;0,465879519929796;-0,197623059266651;-0,191440046042329;3
"1532";3138625;1,00363694773757;0,353976163757142;1,15820240078086;0,260893466301666;-0,391857629653649;0,121107600216552;0,139450331430894;1,44837113047857;-0,650728484072133;-0,654790493272883;-0,123890021280916;-0,15239640143337;1,2517995530477;0,568595097397791;2
"1533";3138674;-0,216388583084215;-0,260586707179551;0,00650922308684992;-0,181742682667639;0,355896774971515;0,807716361621383;-0,49580621200695;0,0218991061209158;1,02102609280073;0,265155015304824;0,180759296567036;1,64259820897582;-0,160116353413532;-0,322425226713438;4
